uid,title,types,sourceTypes,citations,source.sourceTitle,source.publishYear,source.publishMonth,source.volume,source.supplement,source.pages.range,source.pages.begin,source.pages.end,source.pages.count,names.authors,links.record,identifiers.issn,identifiers.eissn,keywords.authorKeywords,source.issue,links.references,links.related,identifiers.doi,identifiers.pmid,names.bookCorp,identifiers.isbn,names.bookEditors,source.specialIssue,identifiers.eisbn,source.articleNumber,names.corp
WOS:000251489400075,"Glutamatergic neurotransmission is not essential for, but plays a modulatory role in, the production of gasping in arterially-perfused adult rat","['Article', 'Meeting']","['Article', 'Proceedings Paper']","[{'db': 'WOK', 'count': 1}]",INTEGRATION IN RESPIRATORY CONTROL: FROM GENES TO SYSTEMS,2008,,605,,423-427,423,427,5,"[{'displayName': 'Warren, Kelly A.', 'wosStandard': 'Warren, KA', 'researcherId': 'EEY-7313-2022'}, {'displayName': 'Solomon, Irene C.', 'wosStandard': 'Solomon, IC', 'researcherId': 'FYO-8114-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000251489400075&DestLinkType=FullRecord&DestApp=WOS_CPL,0065-2598,,[],,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000251489400075&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000251489400075&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,18085311,,978-0-387-73692-1,"[{'displayName': 'Poulin, MJ'}, {'displayName': 'Wilson, RJA'}]",,,,
WOS:000208467808535,Doublet and triplet gasps in urethane-anesthetized neonatal rat,['Abstract'],['Meeting Abstract'],"[{'db': 'WOK', 'count': 0}]",FASEB JOURNAL,2008,APR,22,,,,,1,"[{'displayName': 'Poole, Oneica Neicola', 'wosStandard': 'Poole, ON', 'researcherId': 'FQO-8362-2022'}, {'displayName': 'Yu, Hui Jing', 'wosStandard': 'Yu, HJ', 'researcherId': 'A-1619-2013'}, {'displayName': 'Warren, Kelly', 'wosStandard': 'Warren, K', 'researcherId': 'GHQ-5427-2022'}, {'displayName': 'Solomon, Irene C.', 'wosStandard': 'Solomon, IC', 'researcherId': 'FYO-8114-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000208467808535&DestLinkType=FullRecord&DestApp=WOS_CPL,0892-6638,,[],,,,,,,,,,,,
WOS:000208467806754,Activation of 5HT2A receptors alters temporal and spectral characteristics of phrenic nerve discharge in arterially-perfused adult rat,['Abstract'],['Meeting Abstract'],"[{'db': 'WOK', 'count': 0}]",FASEB JOURNAL,2008,APR,22,,,,,1,"[{'displayName': 'Bale, Tejus A.', 'wosStandard': 'Bale, TA', 'researcherId': 'DWM-8161-2022'}, {'displayName': 'Warren, Kelly A.', 'wosStandard': 'Warren, KA', 'researcherId': 'EEY-7313-2022'}, {'displayName': 'Solomon, Irene C.', 'wosStandard': 'Solomon, IC', 'researcherId': 'FYO-8114-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000208467806754&DestLinkType=FullRecord&DestApp=WOS_CPL,0892-6638,,[],,,,,,,,,,,,
WOS:000208467801466,Activation of ionotropic excitatory amino acid (EAA) receptors modulates both eupnea and gasping in the arterially-perfused adult rat preparation,['Abstract'],['Meeting Abstract'],"[{'db': 'WOK', 'count': 0}]",FASEB JOURNAL,2008,APR,22,,,,,1,"[{'displayName': 'Warren, Kelly A.', 'wosStandard': 'Warren, KA', 'researcherId': 'EEY-7313-2022'}, {'displayName': 'Solomon, Irene C.', 'wosStandard': 'Solomon, IC', 'researcherId': 'FYO-8114-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000208467801466&DestLinkType=FullRecord&DestApp=WOS_CPL,0892-6638,,[],,,,,,,,,,,,
WOS:000208467801170,Influence of extracellular [K plus ] on inspiratory-phase synchronization in arterially-perfused adult rat,['Abstract'],['Meeting Abstract'],"[{'db': 'WOK', 'count': 0}]",FASEB JOURNAL,2008,APR,22,,,,,1,"[{'displayName': 'Shen, Tabitha', 'wosStandard': 'Shen, T', 'researcherId': 'HXS-4768-2023'}, {'displayName': 'Perkins, Matthew H.', 'wosStandard': 'Perkins, MH', 'researcherId': 'IOZ-9665-2023'}, {'displayName': 'Warren, Kelly A.', 'wosStandard': 'Warren, KA', 'researcherId': 'EEY-7313-2022'}, {'displayName': 'Solomon, Irene C.', 'wosStandard': 'Solomon, IC', 'researcherId': 'FYO-8114-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000208467801170&DestLinkType=FullRecord&DestApp=WOS_CPL,0892-6638,,[],,,,,,,,,,,,
WOS:000257634000197,Recovery dependent differences in membrane-type 5 matrix metalloproteinase and N-cadherin expression during injury-induced synaptogenesis,['Abstract'],['Meeting Abstract'],"[{'db': 'WOK', 'count': 0}]",JOURNAL OF NEUROTRAUMA,2008,JUL,25,,900-900,900,900,1,"[{'displayName': 'Warren, Kelly', 'wosStandard': 'Warren, K', 'researcherId': 'GHQ-5427-2022'}, {'displayName': 'Lee, Nancy', 'wosStandard': 'Lee, N', 'researcherId': 'FKQ-2119-2022'}, {'displayName': 'Black, Raiford', 'wosStandard': 'Black, R', 'researcherId': 'IBI-9278-2023'}, {'displayName': 'Reeves, Thomas', 'wosStandard': 'Reeves, T', 'researcherId': 'IOA-2937-2023'}, {'displayName': 'Phillips, Linda', 'wosStandard': 'Phillips, L', 'researcherId': 'FQZ-7857-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000257634000197&DestLinkType=FullRecord&DestApp=WOS_CPL,0897-7151,,[],7,,,,,,,,,,,
WOS:000208621504694,"Chronic blockade of 5-HT and NE reuptake alters the timing and patterning of phrenic nerve discharge during eupnea, but not gasping, in arterially-perfused adult mouse",['Abstract'],['Meeting Abstract'],"[{'db': 'WOK', 'count': 0}]",FASEB JOURNAL,2009,APR,23,,,,,1,"[{'displayName': 'Warren, Kelly Ann', 'wosStandard': 'Warren, KA', 'researcherId': 'EEY-7313-2022'}, {'displayName': 'Solomon, Irene C.', 'wosStandard': 'Solomon, IC', 'researcherId': 'FYO-8114-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000208621504694&DestLinkType=FullRecord&DestApp=WOS_CPL,0892-6638,,[],,,,,,,,,,,,
WOS:000268629900320,POSTINJURY MATRIX METALLOPROTEINASE INHIBITION TARGETING THE ONSET OF SYNAPTOGENESIS ENHANCES SYNAPTIC EFFICACY AND PROMOTES LONG-TERM SYNAPSE STABILIZATION,['Abstract'],['Meeting Abstract'],"[{'db': 'WOK', 'count': 0}]",JOURNAL OF NEUROTRAUMA,2009,AUG,26,,A77-A77,A77,A77,1,"[{'displayName': 'Warren, Kelly', 'wosStandard': 'Warren, K', 'researcherId': 'GHQ-5427-2022'}, {'displayName': 'Colley, Beverly', 'wosStandard': 'Colley, B', 'researcherId': 'CKF-9525-2022'}, {'displayName': 'Reeves, Thomas', 'wosStandard': 'Reeves, T', 'researcherId': 'IOA-2937-2023'}, {'displayName': 'Phillips, Linda', 'wosStandard': 'Phillips, L', 'researcherId': 'FQZ-7857-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000268629900320&DestLinkType=FullRecord&DestApp=WOS_CPL,0897-7151,,[],8,,,,,,,,,,,
WOS:000269765500002,A Randomized Trial Comparing the Efficacy and Safety of Intravitreal Triamcinolone With Standard Care to Treat Vision Loss Associated With Macular Edema Secondary to Branch Retinal Vein Occlusion <i>The Standard Care vs Corticosteroid for Retinal Vein Occlusion (SCORE) Study Report 6</i>,['Article'],['Article'],"[{'db': 'WOK', 'count': 404}]",ARCHIVES OF OPHTHALMOLOGY,2009,SEP,127,,1115-1128,1115,1128,14,"[{'displayName': 'Scott, Ingrid U.', 'wosStandard': 'Scott, IU', 'researcherId': 'DSA-7252-2022'}, {'displayName': 'Ip, Michael S.', 'wosStandard': 'Ip, MS', 'researcherId': 'CWU-1922-2022'}, {'displayName': 'VanVeldhuisen, Paul C.', 'wosStandard': 'VanVeldhuisen, PC', 'researcherId': 'IPP-8226-2023'}, {'displayName': 'Oden, Neal L.', 'wosStandard': 'Oden, NL', 'researcherId': 'INY-2281-2023'}, {'displayName': 'Blodi, Barbara A.', 'wosStandard': 'Blodi, BA', 'researcherId': 'CFS-3066-2022'}, {'displayName': 'Fisher, Marian', 'wosStandard': 'Fisher, M', 'researcherId': 'ICR-3510-2023'}, {'displayName': 'Chan, Clement K.', 'wosStandard': 'Chan, CK', 'researcherId': 'EPP-8039-2022'}, {'displayName': 'Gonzalez, Victor H.', 'wosStandard': 'Gonzalez, VH', 'researcherId': 'JKI-8252-2023'}, {'displayName': 'Singerman, Lawrence J.', 'wosStandard': 'Singerman, LJ', 'researcherId': 'FWD-6098-2022'}, {'displayName': 'Tolentino, Michael', 'wosStandard': 'Tolentino, M', 'researcherId': 'DZF-6676-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000269765500002&DestLinkType=FullRecord&DestApp=WOS_CPL,0003-9950,1538-3601,[],9,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000269765500002&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000269765500002&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,19752420,,,,,,,[{'displayName': 'Score Study Res Grp'}]
WOS:000269765500001,A Randomized Trial Comparing the Efficacy and Safety of Intravitreal Triamcinolone With Observation to Treat Vision Loss Associated With Macular Edema Secondary to Central Retinal Vein Occlusion <i>The Standard Care vs Corticosteroid for Retinal Vein Occlusion (SCORE) Study Report 5</i>,['Article'],['Article'],"[{'db': 'WOK', 'count': 410}]",ARCHIVES OF OPHTHALMOLOGY,2009,SEP,127,,1101-1114,1101,1114,14,"[{'displayName': 'Ip, Michael S.', 'wosStandard': 'Ip, MS', 'researcherId': 'CWU-1922-2022'}, {'displayName': 'Scott, Ingrid U.', 'wosStandard': 'Scott, IU', 'researcherId': 'DSA-7252-2022'}, {'displayName': 'VanVeldhuisen, Paul C.', 'wosStandard': 'VanVeldhuisen, PC', 'researcherId': 'IPP-8226-2023'}, {'displayName': 'Oden, Neal L.', 'wosStandard': 'Oden, NL', 'researcherId': 'INY-2281-2023'}, {'displayName': 'Blodi, Barbara A.', 'wosStandard': 'Blodi, BA', 'researcherId': 'CFS-3066-2022'}, {'displayName': 'Fisher, Marian', 'wosStandard': 'Fisher, M', 'researcherId': 'ICR-3510-2023'}, {'displayName': 'Singerman, Lawrence J.', 'wosStandard': 'Singerman, LJ', 'researcherId': 'FWD-6098-2022'}, {'displayName': 'Tolentino, Michael', 'wosStandard': 'Tolentino, M', 'researcherId': 'DZF-6676-2022'}, {'displayName': 'Chan, Clement K.', 'wosStandard': 'Chan, CK', 'researcherId': 'EPP-8039-2022'}, {'displayName': 'Gonzalez, Victor H.', 'wosStandard': 'Gonzalez, VH', 'researcherId': 'JKI-8252-2023'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000269765500001&DestLinkType=FullRecord&DestApp=WOS_CPL,0003-9950,1538-3601,[],9,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000269765500001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000269765500001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,19752419,,,,,,,[{'displayName': 'SCORE Study Res Grp'}]
WOS:000271669300014,SCORE Study Report 7: Incidence of Intravitreal Silicone Oil Droplets Associated With Staked-on vs Luer Cone Syringe Design,['Article'],['Article'],"[{'db': 'WOK', 'count': 38}]",AMERICAN JOURNAL OF OPHTHALMOLOGY,2009,NOV,148,,725-732,725,732,8,"[{'displayName': 'Scott, Ingrid U.', 'wosStandard': 'Scott, IU', 'researcherId': 'DSA-7252-2022'}, {'displayName': 'Oden, Neal L.', 'wosStandard': 'Oden, NL', 'researcherId': 'INY-2281-2023'}, {'displayName': 'Vanveldhuisen, Paul C.', 'wosStandard': 'Vanveldhuisen, PC', 'researcherId': 'IPP-8226-2023'}, {'displayName': 'Ip, Michael S.', 'wosStandard': 'Ip, MS', 'researcherId': 'CWU-1922-2022'}, {'displayName': 'Blodi, Barbara A.', 'wosStandard': 'Blodi, BA', 'researcherId': 'CFS-3066-2022'}, {'displayName': 'Antoszyk, Andrew N.', 'wosStandard': 'Antoszyk, AN', 'researcherId': 'EKH-7689-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000271669300014&DestLinkType=FullRecord&DestApp=WOS_CPL,0002-9394,1879-1891,[],5,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000271669300014&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000271669300014&DestLinkType=RelatedRecords&DestApp=WOS_CPL,10.1016/j.ajo.2009.06.004,19674727,,,,,,,[{'displayName': 'Score Study Investigator Grp'}]
WOS:000214480800012,Weighing the option of biometrics in the hospitality industry,['Article'],['Article'],"[{'db': 'WOK', 'count': 5}]",WORLDWIDE HOSPITALITY AND TOURISM THEMES,2010,,2,,100-109,100,109,10,"[{'displayName': 'Warren, Kelly', 'wosStandard': 'Warren, K', 'researcherId': 'GHQ-5427-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000214480800012&DestLinkType=FullRecord&DestApp=WOS_CPL,1755-4217,1755-4225,"['Hospitality services', 'Innovation', 'Catering industry']",1,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000214480800012&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000214480800012&DestLinkType=RelatedRecords&DestApp=WOS_CPL,10.1108/17554211011012630,,,,,SI,,,
WOS:000298553200291,Infantile amnesia and gender: does the way we measure it matter?,['Meeting'],['Proceedings Paper'],"[{'db': 'WOK', 'count': 7}]","WORLD CONFERENCE ON LEARNING, TEACHING AND ADMINISTRATION PAPERS",2010,,9,,,,,5,"[{'displayName': 'Peterson, Carole', 'wosStandard': 'Peterson, C', 'researcherId': 'A-1085-2008'}, {'displayName': 'Warren, Kelly', 'wosStandard': 'Warren, K', 'researcherId': 'GHQ-5427-2022'}, {'displayName': 'Nguyen, Duyen T.', 'wosStandard': 'Nguyen, DT', 'researcherId': 'KJV-6742-2024'}, {'displayName': 'Noel, Melanie', 'wosStandard': 'Noel, M', 'researcherId': 'DJZ-9746-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000298553200291&DestLinkType=FullRecord&DestApp=WOS_CPL,1877-0428,,"['Infantile amnesia', 'childhood amnesia', 'memory', 'methodology', 'gender differences']",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000298553200291&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000298553200291&DestLinkType=RelatedRecords&DestApp=WOS_CPL,10.1016/j.sbspro.2010.12.397,,,,"[{'displayName': 'Keser, H'}, {'displayName': 'Ozcinar, Z'}, {'displayName': 'Kanbul, S'}]",,*****************,,
WOS:000281764500008,Standard Care vs Corticosteroid for Retinal Vein Occlusion (SCORE) Study System for Evaluation of Stereoscopic Color Fundus Photographs and Fluorescein Angiograms <i>SCORE Study Report 9</i>,['Article'],['Article'],"[{'db': 'WOK', 'count': 40}]",ARCHIVES OF OPHTHALMOLOGY,2010,SEP,128,,1140-1145,1140,1145,6,"[{'displayName': 'Blodi, Barbara A.', 'wosStandard': 'Blodi, BA', 'researcherId': 'CFS-3066-2022'}, {'displayName': 'Domalpally, Amitha', 'wosStandard': 'Domalpally, A', 'researcherId': 'B-2367-2015'}, {'displayName': 'Scott, Ingrid U.', 'wosStandard': 'Scott, IU', 'researcherId': 'DSA-7252-2022'}, {'displayName': 'Ip, Michael S.', 'wosStandard': 'Ip, MS', 'researcherId': 'CWU-1922-2022'}, {'displayName': 'Oden, Neal L.', 'wosStandard': 'Oden, NL', 'researcherId': 'INY-2281-2023'}, {'displayName': 'Elledge, Julee', 'wosStandard': 'Elledge, J', 'researcherId': 'CPU-6624-2022'}, {'displayName': 'Warren, Kelly', 'wosStandard': 'Warren, K', 'researcherId': 'GHQ-5427-2022'}, {'displayName': 'Altaweel, Michael M.', 'wosStandard': 'Altaweel, MM', 'researcherId': 'CBH-5681-2022'}, {'displayName': 'Kim, Judy E.', 'wosStandard': 'Kim, JE', 'researcherId': 'CZD-0778-2022'}, {'displayName': 'Van Veldhuisen, Paul C.', 'wosStandard': 'Van Veldhuisen, PC', 'researcherId': 'IPP-8226-2023'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000281764500008&DestLinkType=FullRecord&DestApp=WOS_CPL,0003-9950,1538-3601,[],9,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000281764500008&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000281764500008&DestLinkType=RelatedRecords&DestApp=WOS_CPL,10.1001/archophthalmol.2010.193,20837797,,,,,,,[{'displayName': 'SCORE Study Res Grp'}]
WOS:000285666200012,Antidepressant Medicine Use and Risk of Developing Diabetes During the Diabetes Prevention Program and Diabetes Prevention Program Outcomes Study,['Article'],['Article'],"[{'db': 'WOK', 'count': 50}]",DIABETES CARE,2010,DEC,33,,2549-2551,2549,2551,3,"[{'displayName': 'Rubin, Richard R.', 'wosStandard': 'Rubin, RR', 'researcherId': 'DNZ-6866-2022'}, {'displayName': 'Ma, Yong', 'wosStandard': 'Ma, Y', 'researcherId': 'FKA-4778-2022'}, {'displayName': 'Peyrot, Mark', 'wosStandard': 'Peyrot, M', 'researcherId': 'FRF-9833-2022'}, {'displayName': 'Marrero, David G.', 'wosStandard': 'Marrero, DG', 'researcherId': 'DXJ-7732-2022'}, {'displayName': 'Price, David W.', 'wosStandard': 'Price, DW', 'researcherId': 'DVT-6610-2022'}, {'displayName': 'Barrett-Connor, Elizabeth', 'wosStandard': 'Barrett-Connor, E', 'researcherId': 'CFB-7921-2022'}, {'displayName': 'Knowler, William C.', 'wosStandard': 'Knowler, WC', 'researcherId': 'FDL-7304-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000285666200012&DestLinkType=FullRecord&DestApp=WOS_CPL,0149-5992,1935-5548,[],12,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000285666200012&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000285666200012&DestLinkType=RelatedRecords&DestApp=WOS_CPL,10.2337/dc10-1033,20805256,,,,,,,[{'displayName': 'Diabet Prevention Program Res Grp'}]
WOS:000310708404258,An integrated teaching approach to integrative systems physiology for graduate students,['Abstract'],['Meeting Abstract'],"[{'db': 'WOK', 'count': 0}]",FASEB JOURNAL,2011,APR,25,,,,,1,"[{'displayName': 'Warren, Kelly A.', 'wosStandard': 'Warren, KA', 'researcherId': 'EEY-7313-2022'}, {'displayName': 'Solomon, Irene C.', 'wosStandard': 'Solomon, IC', 'researcherId': 'FYO-8114-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000310708404258&DestLinkType=FullRecord&DestApp=WOS_CPL,0892-6638,,[],,,,,,,,,,,,
WOS:000310708403965,Alterations in basal respiratory timing in response to different durations of chronic serotonin and norepinephrine (5-HT/NE) reuptake inhibition in urethane-anesthetized adult C57BL/6 mouse in vivo,['Abstract'],['Meeting Abstract'],"[{'db': 'WOK', 'count': 0}]",FASEB JOURNAL,2011,APR,25,,,,,1,"[{'displayName': 'Warren, Kelly A.', 'wosStandard': 'Warren, KA', 'researcherId': 'EEY-7313-2022'}, {'displayName': 'Fu, Julia M.', 'wosStandard': 'Fu, JM', 'researcherId': 'CPM-5809-2022'}, {'displayName': 'Solomon, Irene C.', 'wosStandard': 'Solomon, IC', 'researcherId': 'FYO-8114-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000310708403965&DestLinkType=FullRecord&DestApp=WOS_CPL,0892-6638,,[],,,,,,,,,,,,
WOS:000310708400040,Glial response during adaptive and maladaptive reactive synaptogenesis following traumatic brain injury,['Abstract'],['Meeting Abstract'],"[{'db': 'WOK', 'count': 1}]",FASEB JOURNAL,2011,APR,25,,,,,1,"[{'displayName': 'Warren, Kelly M.', 'wosStandard': 'Warren, KM', 'researcherId': 'IID-1940-2023'}, {'displayName': 'Lee, Nancy N.', 'wosStandard': 'Lee, NN', 'researcherId': 'ILY-6022-2023'}, {'displayName': 'Black, Raiford T.', 'wosStandard': 'Black, RT', 'researcherId': 'EOB-2165-2022'}, {'displayName': 'Harris, Lesley K.', 'wosStandard': 'Harris, LK', 'researcherId': 'IKW-5392-2023'}, {'displayName': 'Phillips, Linda L.', 'wosStandard': 'Phillips, LL', 'researcherId': 'FSE-4677-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000310708400040&DestLinkType=FullRecord&DestApp=WOS_CPL,0892-6638,,[],,,,,,,,,,,,
WOS:000292605100005,Infantile Amnesia Across the Years: A 2-Year Follow-up of Children's Earliest Memories,['Article'],['Article'],"[{'db': 'WOK', 'count': 67}]",CHILD DEVELOPMENT,2011,JUL-AUG,82,,1092-1105,1092,1105,14,"[{'displayName': 'Peterson, Carole', 'wosStandard': 'Peterson, C', 'researcherId': 'A-1085-2008'}, {'displayName': 'Warren, Kelly L.', 'wosStandard': 'Warren, KL', 'researcherId': 'EDB-3725-2022'}, {'displayName': 'Short, Megan M.', 'wosStandard': 'Short, MM', 'researcherId': 'IHD-5433-2023'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000292605100005&DestLinkType=FullRecord&DestApp=WOS_CPL,0009-3920,1467-8624,[],4,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000292605100005&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000292605100005&DestLinkType=RelatedRecords&DestApp=WOS_CPL,10.1111/j.1467-8624.2011.01597.x,21557741,,,,,,,
WOS:000292915300010,Morphologic Assessment for Glaucoma in the Multicenter Uveitis Steroid Treatment (MUST) Trial,['Article'],['Article'],"[{'db': 'WOK', 'count': 13}]",OCULAR IMMUNOLOGY AND INFLAMMATION,2011,AUG,19,,267-274,267,274,8,"[{'displayName': 'Gangaputra, Sapna S.', 'wosStandard': 'Gangaputra, SS', 'researcherId': 'KWU-5514-2024'}, {'displayName': 'Altaweel, Michael M.', 'wosStandard': 'Altaweel, MM', 'researcherId': 'CBH-5681-2022'}, {'displayName': 'Peng, Qian', 'wosStandard': 'Peng, Q', 'researcherId': 'DKP-0980-2022'}, {'displayName': 'Friedman, David S.', 'wosStandard': 'Friedman, DS', 'researcherId': 'FZA-0467-2022'}, {'displayName': 'Rao, P. Kumar', 'wosStandard': 'Rao, PK', 'researcherId': 'DNX-1992-2022'}, {'displayName': 'Foster, C. Stephen', 'wosStandard': 'Foster, CS', 'researcherId': 'ITB-4502-2023'}, {'displayName': 'Kim, Rosa Y.', 'wosStandard': 'Kim, RY', 'researcherId': 'HUQ-1397-2023'}, {'displayName': 'Reed, Susan B.', 'wosStandard': 'Reed, SB', 'researcherId': 'IPN-0834-2023'}, {'displayName': 'Srivastava, Sunil K.', 'wosStandard': 'Srivastava, SK', 'researcherId': 'DTY-7504-2022'}, {'displayName': 'Wong, Ira G.', 'wosStandard': 'Wong, IG', 'researcherId': 'GIA-5904-2022'}, {'displayName': 'Kempen, John H.', 'wosStandard': 'Kempen, JH', 'researcherId': 'GBB-7525-2022'}]",https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000292915300010&DestLinkType=FullRecord&DestApp=WOS_CPL,0927-3948,1744-5078,[],4,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000292915300010&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=stonybrook-shp-research&SrcAuth=WosAPI&KeyUT=WOS:000292915300010&DestLinkType=RelatedRecords&DestApp=WOS_CPL,10.3109/09273948.2011.583376,21770805,,,,,,,[{'displayName': 'MUST Trial Research Grp'}]
